cs/0103014v1,2001-03-12T18:23:57Z,"Faster-than-light effects and negative group delays in optics and   electronics, and their applications",Daniel Solli,cs.PF,http://arxiv.org/pdf/cs/0103014v1
cs/0111034v1,2001-11-09T22:33:58Z,Experiences with advanced CORBA services,M. Sekoranja,cs.PF,http://arxiv.org/pdf/cs/0111034v1
cs/0205062v1,2002-05-24T00:56:47Z,Minimizing Cache Misses in Scientific Computing Using Isoperimetric   Bodies,Rob F. Van der Wijngaart,cs.PF,http://arxiv.org/pdf/cs/0205062v1
cs/0301005v1,2003-01-09T05:46:32Z,Modelling Delay Jitter in Voice over IP,R. Sadhu,cs.PF,http://arxiv.org/pdf/cs/0301005v1
cs/0304015v1,2003-04-10T14:01:26Z,A Performance Study of Monitoring and Information Services for   Distributed Systems,Jennifer M. Schopf,cs.PF,http://arxiv.org/pdf/cs/0304015v1
cs/0305054v1,2003-05-29T13:29:27Z,A Monitoring System for the BaBar INFN Computing Cluster,V. Melloni,cs.PF,http://arxiv.org/pdf/cs/0305054v1
cs/0305060v1,2003-05-30T10:14:02Z,Performance comparison between iSCSI and other hardware and software   solutions,Mathias Gug,cs.PF,http://arxiv.org/pdf/cs/0305060v1
cs/0404035v3,2004-04-16T16:03:05Z,Elements for Response Time Statistics in ERP Transaction Systems,Andreas Mielke,cs.PF,http://arxiv.org/pdf/cs/0404035v3
cs/0608102v1,2006-08-25T18:12:08Z,Analysis of a Reputation System for Mobile Ad-Hoc Networks with Liars,Jean-Yves Le Boudec,cs.PF,http://arxiv.org/pdf/cs/0608102v1
cs/0610173v1,2006-10-31T10:09:51Z,On Degree-Based Decentralized Search in Complex Networks,Gaoxi Xiao,cs.PF,http://arxiv.org/pdf/cs/0610173v1
cs/0611087v1,2006-11-17T23:43:40Z,A Combined LIFO-Priority Scheme for Overload Control of E-commerce Web   Servers,D. Manjunath,cs.PF,http://arxiv.org/pdf/cs/0611087v1
cs/0612141v1,2006-12-28T19:35:56Z,Exact Failure Frequency Calculations for Extended Systems,Christian Tanguy,cs.PF,http://arxiv.org/pdf/cs/0612141v1
cs/0612143v1,2006-12-28T19:43:26Z,Exact solutions for the two- and all-terminal reliabilities of a simple   ladder network,Christian Tanguy,cs.PF,http://arxiv.org/pdf/cs/0612143v1
cs/0701005v1,2006-12-30T17:26:42Z,Exact solutions for the two- and all-terminal reliabilities of the   Brecht-Colbourn ladder and the generalized fan,Christian Tanguy,cs.PF,http://arxiv.org/pdf/cs/0701005v1
cs/0702135v1,2007-02-23T09:44:17Z,High Performance Direct Gravitational N-body Simulations on Graphics   Processing Units,Peter Geldof,cs.PF,http://arxiv.org/pdf/cs/0702135v1
cs/0703086v2,2007-03-15T21:06:06Z,A Technical Report On Grid Benchmarking using SEE V.O,Fotis Georgatos,cs.PF,http://arxiv.org/pdf/cs/0703086v2
0704.0860v1,2007-04-06T08:24:47Z,Availability assessment of SunOS/Solaris Unix Systems based on Syslogd   and wtmpx logfiles : a case study,Mohamed Kaaniche,cs.PF,http://arxiv.org/pdf/0704.0860v1
0704.0879v1,2007-04-06T11:46:49Z,A Hierarchical Approach for Dependability Analysis of a Commercial   Cache-Based RAID Storage Architecture,Rick Karcich,cs.PF,http://arxiv.org/pdf/0704.0879v1
0705.1915v3,2007-05-14T11:39:52Z,A Technical Report On Grid Benchmarking using ATLAS V.O,Fotis Georgatos,cs.PF,http://arxiv.org/pdf/0705.1915v3
0710.4633v1,2007-10-25T08:07:46Z,Nano-Sim: A Step Wise Equivalent Conductance based Statistical Simulator   for Nanotechnology Circuit Design,Janet M. Wang,cs.PF,http://arxiv.org/pdf/0710.4633v1
0710.4701v1,2007-10-25T09:27:03Z,A Prediction Packetizing Scheme for Reducing Channel Traffic in   Transaction-Level Hardware/Software Co-Emulation,Chong-Min Kyung,cs.PF,http://arxiv.org/pdf/0710.4701v1
0710.4723v1,2007-10-25T09:37:18Z,Simulation Methodology for Analysis of Substrate Noise Impact on Analog   / RF Circuits Including Interconnect Resistance,S. Donnay,cs.PF,http://arxiv.org/pdf/0710.4723v1
0805.3897v1,2008-05-26T08:58:16Z,SPARK00: A Benchmark Package for the Compiler Evaluation of   Irregular/Sparse Codes,H. A. G. Wijshoff,cs.PF,http://arxiv.org/pdf/0805.3897v1
0807.0626v1,2008-07-03T19:44:36Z,"Asymptotic Mean Time To Failure and Higher Moments for Large, Recursive   Networks",Christian Tanguy,cs.PF,http://arxiv.org/pdf/0807.0626v1
0807.0629v1,2008-07-03T19:47:11Z,Exact two-terminal reliability of some directed networks,Christian Tanguy,cs.PF,http://arxiv.org/pdf/0807.0629v1
0807.0993v1,2008-07-07T11:20:39Z,WCET analysis of multi-level set-associative instruction caches,Isabelle Puaut,cs.PF,http://arxiv.org/pdf/0807.0993v1
0808.3100v1,2008-08-22T15:27:34Z,Optimizing Compiler for Engineering Problems,Petr R. Ivankov,cs.PF,http://arxiv.org/pdf/0808.3100v1
0811.1151v1,2008-11-07T14:33:10Z,A Model for Probabilistic Reasoning on Assume/Guarantee Contracts,Benoît Caillaud,cs.PF,http://arxiv.org/pdf/0811.1151v1
0812.0904v1,2008-12-04T11:45:48Z,An Approximation of the Outage Probability for Multi-hop AF Fixed Gain   Relay,Dong Ku Kim,cs.PF,http://arxiv.org/pdf/0812.0904v1
0901.0148v1,2008-12-31T21:25:32Z,Using constraint programming to resolve the multi-source/multi-site data   movement paradigm on the Grid,Michal Sumbera,cs.PF,http://arxiv.org/pdf/0901.0148v1
0902.1035v8,2009-02-06T09:30:53Z,Towards a Statistical Methodology to Evaluate Program Speedups and their   Optimisation Techniques,Sid Touati,cs.PF,http://arxiv.org/pdf/0902.1035v8
0902.3065v1,2009-02-18T07:48:34Z,The Multi-Branched Method of Moments for Queueing Networks,Giuliano Casale,cs.PF,http://arxiv.org/pdf/0902.3065v1
0906.1680v1,2009-06-09T09:54:49Z,Methodology for assessing system performance loss within a proactive   maintenance framework,Benoît Iung,cs.PF,http://arxiv.org/pdf/0906.1680v1
0907.3047v1,2009-07-17T11:35:46Z,Performance of Network and Service Monitoring Frameworks,Olivier Festor,cs.PF,http://arxiv.org/pdf/0907.3047v1
0908.1057v1,2009-08-07T13:57:15Z,Transmission Performance Analysis of Digital Wire and Wireless Optical   Links in Local and Wide Areas Optical Networks,Amina E. M. El Nabawy,cs.PF,http://arxiv.org/pdf/0908.1057v1
0908.4256v1,2009-08-28T18:32:22Z,Experimental Performances Analysis of Load Balancing Algorithms in IEEE   802.11,Tourki Rached,cs.PF,http://arxiv.org/pdf/0908.4256v1
0909.1780v1,2009-09-09T18:10:26Z,uFLIP: Understanding Flash IO Patterns,Philippe Bonnet,cs.PF,http://arxiv.org/pdf/0909.1780v1
1001.1860v2,2010-01-12T12:08:53Z,"OMI4papps: Optimisation, Modelling and Implementation for Highly   Parallel Applications",Iris Christadler,cs.PF,http://arxiv.org/pdf/1001.1860v2
1001.3756v1,2010-01-21T10:18:43Z,Fault Tolerant Real Time Systems,T. R. Gopalakrishnan Nair,cs.PF,http://arxiv.org/pdf/1001.3756v1
1002.1149v1,2010-02-05T08:39:11Z,A Performance Study of GA and LSH in Multiprocessor Job Scheduling,G. Padmavathi,cs.PF,http://arxiv.org/pdf/1002.1149v1
1002.1154v1,2010-02-05T08:51:44Z,Performance Analysis of Software to Hardware Task Migration in Codesign,Imed Bennour,cs.PF,http://arxiv.org/pdf/1002.1154v1
1004.2637v1,2010-04-15T14:31:32Z,Performance Evaluation of Components Using a Granularity-based Interface   Between Real-Time Calculus and Timed Automata,Matthieu Moy,cs.PF,http://arxiv.org/pdf/1004.2637v1
