cs/9809005v1,1998-09-02T01:49:32Z,"The Five-Minute Rule Ten Years Later, and Other Computer Storage Rules   of Thumb",Goetz Graefe,cs.DB,http://arxiv.org/pdf/cs/9809005v1
cs/9809023v2,1998-09-17T14:41:07Z,Similarity-Based Queries for Time Series Data,Alberto Mendelzon,cs.DB,http://arxiv.org/pdf/cs/9809023v2
cs/9809033v2,1998-09-18T21:24:23Z,Efficient Retrieval of Similar Time Sequences Using DFT,Alberto Mendelzon,cs.DB,http://arxiv.org/pdf/cs/9809033v2
cs/9909016v1,1999-09-21T21:20:20Z,Least expected cost query optimization: an exercise in utility,Praveen Seshadri,cs.DB,http://arxiv.org/pdf/cs/9909016v1
cs/9910021v1,1999-10-25T16:30:20Z,Efficient and Extensible Algorithms for Multi Query Optimization,Siddhesh Bhobe,cs.DB,http://arxiv.org/pdf/cs/9910021v1
cs/9912015v1,1999-12-22T15:25:55Z,Comparative Analysis of Five XML Query Languages,Stefano Ceri,cs.DB,http://arxiv.org/pdf/cs/9912015v1
cs/0003005v1,2000-03-02T08:15:21Z,"Don't Trash your Intermediate Results, Cache 'em",S. Sudarshan,cs.DB,http://arxiv.org/pdf/cs/0003005v1
cs/0003006v1,2000-03-02T08:05:24Z,Materialized View Selection and Maintenance Using Multi-Query   Optimization,S. Sudarshan,cs.DB,http://arxiv.org/pdf/cs/0003006v1
cs/0007044v2,2000-07-31T20:15:08Z,Managing Periodically Updated Data in Relational Databases: A Stochastic   Modeling Approach,Jonathan Eckstein,cs.DB,http://arxiv.org/pdf/cs/0007044v2
cs/0011024v1,2000-11-17T12:16:43Z,Algorithms for Rewriting Aggregate Queries Using Views,Alexander Serebrenik,cs.DB,http://arxiv.org/pdf/cs/0011024v1
cs/0011041v1,2000-11-27T09:15:08Z,EquiX---A Search and Query Language for XML,Alexander Serebrenik,cs.DB,http://arxiv.org/pdf/cs/0011041v1
cs/0103004v1,2001-03-02T20:00:16Z,Rapid Application Evolution and Integration Through Document   Metamorphosis,James D. Thornton,cs.DB,http://arxiv.org/pdf/cs/0103004v1
