cs/9809030v1,1998-09-18T05:18:06Z,"Fast, Approximate Synthesis of Fractional Gaussian Noise for Generating   Self-Similar Network Traffic",Vern Paxson,cs.NI,http://arxiv.org/pdf/cs/9809030v1
cs/9809039v1,1998-09-22T16:34:07Z,ABR Flow Control for Multipoint Connections,Raj Jain,cs.NI,http://arxiv.org/pdf/cs/9809039v1
cs/9809040v1,1998-09-22T21:34:27Z,Overload Based Explicit Rate Switch Schemes with MCR Guarantees,Mukul Goyal,cs.NI,http://arxiv.org/pdf/cs/9809040v1
cs/9809041v1,1998-09-22T21:43:26Z,Design and Analysis of Queue Control Functions for Explicit Rate Switch   Schemes,Sonia Fahmy,cs.NI,http://arxiv.org/pdf/cs/9809041v1
cs/9809042v1,1998-09-22T22:01:21Z,A Definition of General Weighted Fairness and its Support in Explicit   Rate Switch Algorithms,Mukul Goyal,cs.NI,http://arxiv.org/pdf/cs/9809042v1
cs/9809043v1,1998-09-22T22:05:42Z,Worst Case Buffer Requirements For Tcp Over ABR,Sonia Fahmy,cs.NI,http://arxiv.org/pdf/cs/9809043v1
cs/9809045v1,1998-09-23T01:40:13Z,Performance of TCP over ABR with Long-Range Dependent VBR Background   Traffic over Terrestrial and Satellite ATM networks,Sastri Kota,cs.NI,http://arxiv.org/pdf/cs/9809045v1
cs/9809046v1,1998-09-23T01:49:19Z,Fairness for ABR multipoint-to-point connections,Bobby Vandalore,cs.NI,http://arxiv.org/pdf/cs/9809046v1
cs/9809047v1,1998-09-23T02:17:51Z,Modeling Traffic Management in ATM Networks with OPNET,Shobana Narayanaswamy,cs.NI,http://arxiv.org/pdf/cs/9809047v1
cs/9809048v1,1998-09-23T02:21:12Z,laboratories for Data Communications and Computer Networks,Arian Durresi,cs.NI,http://arxiv.org/pdf/cs/9809048v1
cs/9809052v1,1998-09-23T14:03:39Z,Analysis and Simulation of Delay and Buffer Requirements of   satellite-ATM Networks for TCP/IP Traffic,Jerry Kallaus,cs.NI,http://arxiv.org/pdf/cs/9809052v1
cs/9809053v1,1998-09-23T14:23:14Z,Improving the Performance of TCP over the ATM-UBR service,Bobby Vandalore,cs.NI,http://arxiv.org/pdf/cs/9809053v1
cs/9809054v1,1998-09-23T14:28:50Z,Design Issues for providing Minimum Rate Guarantees to the ATM   Unspecified Bit Rate Service,Shivkumar Kalyanaraman,cs.NI,http://arxiv.org/pdf/cs/9809054v1
cs/9809055v1,1998-09-23T14:49:49Z,Providing Rate Guarantees to TCP over the ATM GFR Service,Bobby Vandalore,cs.NI,http://arxiv.org/pdf/cs/9809055v1
cs/9809056v1,1998-09-23T15:01:00Z,Analysis and Modeling of Traffic in Modern Data Communication Networks,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809056v1
cs/9809057v1,1998-09-23T15:03:58Z,On Determining the Fair Bandwidth Share for ABR Connections in ATM   Networks,Bobby Vandalore,cs.NI,http://arxiv.org/pdf/cs/9809057v1
cs/9809058v1,1998-09-23T15:09:56Z,The OSU Scheme for Congestion Avoidance in ATM Networks: Lessons Learnt   and Extensions,Ram Viswanathan,cs.NI,http://arxiv.org/pdf/cs/9809058v1
cs/9809059v1,1998-09-23T15:18:30Z,The ERICA Switch Algorithm for ABR Traffic Management in ATM Networks,Bobby Vandalore,cs.NI,http://arxiv.org/pdf/cs/9809059v1
cs/9809062v1,1998-09-23T15:54:26Z,Satellite ATM Network Architectural Considerations and TCP/IP   Performance,Raj Jain,cs.NI,http://arxiv.org/pdf/cs/9809062v1
cs/9809063v1,1998-09-23T15:58:17Z,Performance of Bursty World Wide Web (WWW) Sources over ABR,Seong-Cheol Kim,cs.NI,http://arxiv.org/pdf/cs/9809063v1
cs/9809065v1,1998-09-23T16:22:42Z,Feedback Consolidation Algorithms for ABR Point-to-Multipoint   Connections in ATM Networks,Pradeep Samudra,cs.NI,http://arxiv.org/pdf/cs/9809065v1
cs/9809066v1,1998-09-24T02:53:18Z,TCP Selective Acknowledgments and UBR Drop Policies to Improve ATM-UBR   Performance over Terrestrial and Satellite Networks,Sastri Kota,cs.NI,http://arxiv.org/pdf/cs/9809066v1
cs/9809067v1,1998-09-24T02:56:49Z,A Survey of Protocols and Open Issues in ATM Multipoint Communication,Xiangrong Cai,cs.NI,http://arxiv.org/pdf/cs/9809067v1
cs/9809068v1,1998-09-24T03:00:49Z,Performance Testing Effort at the ATM Forum: An Overview,Gojko Babic,cs.NI,http://arxiv.org/pdf/cs/9809068v1
cs/9809069v1,1998-09-24T03:06:39Z,Design Considerations for the Virtual Source/Virtual Destination (VS/VD)   Feature in the ABR Service of ATM Networks,Pradeep Samudra,cs.NI,http://arxiv.org/pdf/cs/9809069v1
cs/9809070v1,1998-09-24T03:09:09Z,Use-it or Lose-it Policies for the Available Bit Rate (ABR) Service in   ATM Networks,Seong-Cheol Kim,cs.NI,http://arxiv.org/pdf/cs/9809070v1
cs/9809071v1,1998-09-24T03:12:42Z,UBR+: Improving Performance of TCP over ATM-UBR service,Seong-Cheol Kim,cs.NI,http://arxiv.org/pdf/cs/9809071v1
cs/9809072v1,1998-09-24T03:15:14Z,Performance of TCP over ABR on ATM backbone and with various VBR traffic   patterns,Seong-Cheol Kim,cs.NI,http://arxiv.org/pdf/cs/9809072v1
cs/9809073v1,1998-09-24T03:18:01Z,Performance and Buffering Requirements of Internet Protocols over ATM   ABR and UBR Services,Seong-Cheol Kim,cs.NI,http://arxiv.org/pdf/cs/9809073v1
cs/9809074v1,1998-09-24T03:20:18Z,Performance of TCP/IP Using ATM ABR and UBR Services over Satellite   Networks,Seong-Cheol Kim,cs.NI,http://arxiv.org/pdf/cs/9809074v1
cs/9809075v1,1998-09-24T03:22:24Z,On Source Rules for ABR Service on ATM Networks with Satellite Links,Fang Lu,cs.NI,http://arxiv.org/pdf/cs/9809075v1
cs/9809076v1,1998-09-24T03:25:18Z,A Survey of Congestion Control Techniques and Data Link Protocols in   Satellite Networks,Shivkumar Kalyanaraman,cs.NI,http://arxiv.org/pdf/cs/9809076v1
cs/9809077v1,1998-09-24T03:27:43Z,Source Behavior for ATM ABR Traffic Management: An Explanation,S. Kim,cs.NI,http://arxiv.org/pdf/cs/9809077v1
cs/9809078v1,1998-09-24T03:30:40Z,Buffer Requirements For TCP/IP Over ABR,Rohit Goyal,cs.NI,http://arxiv.org/pdf/cs/9809078v1
cs/9809079v1,1998-09-24T03:37:47Z,Potential Networking Applications of Global Positioning Systems (GPS),Raj Jain,cs.NI,http://arxiv.org/pdf/cs/9809079v1
cs/9809080v1,1998-09-24T03:44:22Z,The OSU Scheme for Congestion Avoidance in ATM networks Using Explicit   Rate Indication,Ram Viswanathan,cs.NI,http://arxiv.org/pdf/cs/9809080v1
cs/9809082v1,1998-09-24T04:33:40Z,Congestion Control with Explicit Rate Indication,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809082v1
cs/9809083v1,1998-09-24T04:36:58Z,"A Brief Overview of ATM: Protocol Layers, LAN Emulation, and Traffic   Management",R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809083v1
cs/9809084v1,1998-09-24T04:39:05Z,ATM Networks: Issues and Challenges Ahead,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809084v1
cs/9809085v1,1998-09-24T04:41:32Z,Congestion Control and Traffic Management in ATM Networks: Recent   Advances and A Survey,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809085v1
cs/9809086v1,1998-09-24T04:44:01Z,FDDI: Current Issues and Future Trends,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809086v1
cs/9809087v1,1998-09-24T04:46:53Z,A Comparison of Hashing Schemes for Address Lookup in Computer Networks,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809087v1
cs/9809088v1,1998-09-24T04:48:52Z,Myths about Congestion Management in High Speed Networks,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809088v1
cs/9809089v1,1998-09-24T04:51:20Z,Performance Analysis of FDDI Token Ring Networks: Effect of Parameters   and Guidelines for Setting TTRT,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809089v1
cs/9809090v1,1998-09-24T04:54:27Z,Error Characteristics of Fiber Distributed Data Interface (FDDI),R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809090v1
cs/9809091v1,1998-09-24T04:56:33Z,Congestion Control in Computer Networks: Trends and Issues,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809091v1
cs/9809092v1,1998-09-24T04:58:23Z,Characteristics of Destination Address Locality in Computer Networks: A   Comparison of Caching Schemes,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809092v1
cs/9809093v1,1998-09-24T05:00:18Z,A Delay Based Approach for Congestion Avoidance in Interconnected   Heterogeneous Computer Networks,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809093v1
cs/9809094v1,1998-09-24T05:05:18Z,Congestion Avoidance in Computer Networks with a Connectionless Network   Layer,D. Chiu,cs.NI,http://arxiv.org/pdf/cs/9809094v1
cs/9809095v1,1998-09-24T05:10:41Z,"Congestion Avoidance in Computer Networks with a Connectionless Network   Layer, Part I: Concepts, Goals and Methodology",K. Ramakrishnan,cs.NI,http://arxiv.org/pdf/cs/9809095v1
cs/9809096v1,1998-09-24T05:12:55Z,A Timeout Based Congestion Control Scheme for Window Flow- Controlled   Networks,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809096v1
cs/9809097v1,1998-09-24T05:19:36Z,Divergence of Timeout Algorithms for Packet Retransmissions,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809097v1
cs/9809098v1,1998-09-24T05:23:43Z,On Caching out-of-order packets in window flow controlled networks,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809098v1
cs/9809099v1,1998-09-24T05:27:34Z,A Quantitative Measure Of Fairness And Discrimination For Resource   Allocation In Shared Computer Systems,W. Hawe,cs.NI,http://arxiv.org/pdf/cs/9809099v1
cs/9809100v1,1998-09-24T05:31:55Z,Data Flies Standby with ABR Service,R. Jain,cs.NI,http://arxiv.org/pdf/cs/9809100v1
cs/9809101v1,1998-09-24T07:53:23Z,Flood Routing Technique for Data Networks,James Breen,cs.NI,http://arxiv.org/pdf/cs/9809101v1
cs/9809102v1,1998-09-24T08:04:52Z,Analysis of Performance of Dynamic Multicast Routing Algorithms,James Breen,cs.NI,http://arxiv.org/pdf/cs/9809102v1
cs/9810006v1,1998-10-05T17:50:02Z,The Tiny Tera: A Packet Switch Core,Mark Horowitz,cs.NI,http://arxiv.org/pdf/cs/9810006v1
cs/9811027v1,1998-11-20T14:33:36Z,Push vs. Pull in Web-Based Network Management,J. P. Martin-Flatin,cs.NI,http://arxiv.org/pdf/cs/9811027v1
cs/9811028v1,1998-11-20T20:55:45Z,TCP Trunking,S. Y. Wang,cs.NI,http://arxiv.org/pdf/cs/9811028v1
cs/9901011v1,1999-01-23T00:37:11Z,A Brief History of the Internet,Stephen Wolf,cs.NI,http://arxiv.org/pdf/cs/9901011v1
cs/9902014v1,1999-02-08T22:46:35Z,Proceedings from Critical Infrastructure: The Path Ahead (XIWT Symposium   on Cross-Industry Activities for Information Infrastructure Robustness),Ekaterina A. Drozdova,cs.NI,http://arxiv.org/pdf/cs/9902014v1
cs/9904012v1,1999-04-21T21:35:03Z,Active Virtual Network Management Protocol,Stephen F. Bush,cs.NI,http://arxiv.org/pdf/cs/9904012v1
cs/9904013v1,1999-04-21T21:58:39Z,Network Management of Predictive Mobile Networks,Joseph B. Evans,cs.NI,http://arxiv.org/pdf/cs/9904013v1
cs/9904014v1,1999-04-22T12:58:23Z,A Control and Management Network for Wireless ATM Systems,K. Sam Shanmugan,cs.NI,http://arxiv.org/pdf/cs/9904014v1
cs/9904015v1,1999-04-22T15:18:15Z,Mobile ATM Buffer Capacity Analysis,Victor Frost,cs.NI,http://arxiv.org/pdf/cs/9904015v1
cs/9905006v1,1999-05-11T20:05:36Z,The Design and Analysis of Virtual Network Configuration for a Wireless   Mobile ATM Network,Stephen F. Bush,cs.NI,http://arxiv.org/pdf/cs/9905006v1
cs/9910018v1,1999-10-21T22:03:45Z,Decoupling Control from Data for TCP Congestion Control,S. Y. Wang,cs.NI,http://arxiv.org/pdf/cs/9910018v1
