cs/0005022v2,2000-05-17T14:30:01Z,Fractionally-addressed delay lines,Davide Rocchesso,cs.SD,http://arxiv.org/pdf/cs/0005022v2
cs/0007014v1,2000-07-09T00:34:07Z,The Sound Manifesto,Ilia Bisnovatyi,cs.SD,http://arxiv.org/pdf/cs/0007014v1
cs/0010017v2,2000-10-10T13:08:28Z,Generalization of a 3-D resonator model for the simulation of spherical   enclosures,Pierre Dutilleux,cs.SD,http://arxiv.org/pdf/cs/0010017v2
cs/0103005v1,2001-03-05T04:41:12Z,Source-Filter Decomposition of Harmonic Sounds,Michael J. O'Donnell,cs.SD,http://arxiv.org/pdf/cs/0103005v1
cs/0103006v1,2001-03-05T05:05:15Z,Flexible Software Framework for Modal Synthesis,Ilia Bisnovatyi,cs.SD,http://arxiv.org/pdf/cs/0103006v1
cs/0701177v4,2007-01-26T20:07:43Z,Pitch Tracking of Acoustic Signals based on Average Squared Mean   Difference Function,Sagnik Sinha,cs.SD,http://arxiv.org/pdf/cs/0701177v4
0803.0197v1,2008-03-03T09:04:46Z,DSP Based System for Real time Voice Synthesis Applications Development,Costin Miron,cs.SD,http://arxiv.org/pdf/0803.0197v1
0812.0706v1,2008-12-03T12:47:08Z,Which notes are Vadi-Samvadi in Raga Rageshree?,Kartik Mahto,cs.SD,http://arxiv.org/pdf/0812.0706v1
0901.2416v1,2009-01-16T08:24:14Z,TR01: Time-continuous Sparse Imputation,B. Cranen,cs.SD,http://arxiv.org/pdf/0901.2416v1
0901.3902v1,2009-01-25T14:57:55Z,iKlax: a New Musical Audio Format for Active Listening,Sylvain Marchand,cs.SD,http://arxiv.org/pdf/0901.3902v1
0902.2783v2,2009-02-16T21:03:30Z,New Ica-Beamforming Method to Under-Determined BSS,Seyed Mohammad Ahadi,cs.SD,http://arxiv.org/pdf/0902.2783v2
0903.3080v1,2009-03-18T03:33:48Z,A Unified Theory of Time-Frequency Reassignment,Sean A. Fulop,cs.SD,http://arxiv.org/pdf/0903.3080v1
0903.3198v1,2009-03-18T16:51:25Z,TR02: State dependent oracle masks for improved dynamical features,B. Cranen,cs.SD,http://arxiv.org/pdf/0903.3198v1
0907.3220v1,2009-07-18T13:25:59Z,Inter Genre Similarity Modelling For Automatic Music Genre   Classification,Engin Erzin,cs.SD,http://arxiv.org/pdf/0907.3220v1
0909.2363v1,2009-09-12T20:36:35Z,Improvement of Text Dependent Speaker Identification System Using   Neuro-Genetic Hybrid Algorithm in Office Environmental Conditions,Md. Fayzur Rahman,cs.SD,http://arxiv.org/pdf/0909.2363v1
0911.3538v1,2009-11-18T13:36:20Z,Noise Speech wavelet analyzing in special time ranges,Amin Daneshmand Malayeri,cs.SD,http://arxiv.org/pdf/0911.3538v1
0911.5171v1,2009-11-26T23:59:44Z,Untangling Phase and Time in Monophonic Sounds,Henning Thielemann,cs.SD,http://arxiv.org/pdf/0911.5171v1
0912.0745v1,2009-12-04T20:27:14Z,A Digital Guitar Tuner,Anjali Kuppayil Saji,cs.SD,http://arxiv.org/pdf/0912.0745v1
1001.4190v1,2010-01-23T19:04:50Z,Speech Recognition of the letter 'zha' in Tamil Language using HMM,D. Narasimhan,cs.SD,http://arxiv.org/pdf/1001.4190v1
1004.4478v1,2010-04-26T10:58:19Z,Intelligent System for Speaker Identification using Lip features with   PCA and ICA,Ritu Tiwari,cs.SD,http://arxiv.org/pdf/1004.4478v1
1009.2796v1,2010-09-14T21:36:25Z,Estimation of Infants' Cry Fundamental Frequency using a Modified SIFT   algorithm,Dror Lederman,cs.SD,http://arxiv.org/pdf/1009.2796v1
1012.2797v1,2010-12-13T16:44:46Z,"Should Corpora be Big, Rich, or Dense?",Ryan Shosted,cs.SD,http://arxiv.org/pdf/1012.2797v1
1101.1682v1,2011-01-09T23:02:52Z,Detecting gross alignment errors in the Spoken British National Corpus,Greg Kochanski,cs.SD,http://arxiv.org/pdf/1101.1682v1
1106.0844v1,2011-06-04T18:10:09Z,A Fast Affine Projection Algorithm Based on Matching Pursuit in Adaptive   Noise Cancellation for Speech Enhancement,N. Sonbolestan,cs.SD,http://arxiv.org/pdf/1106.0844v1
1106.0846v1,2011-06-04T18:25:34Z,A Family of Adaptive Filter Algorithms in Noise Cancellation for Speech   Enhancement,M. lotfizad,cs.SD,http://arxiv.org/pdf/1106.0846v1
1106.1199v1,2011-06-06T21:03:31Z,Open-loop multi-channel inversion of room impulse response,Mark A. Hasegawa-Johnson,cs.SD,http://arxiv.org/pdf/1106.1199v1
1107.4185v1,2011-07-21T07:17:34Z,Estimation of Severity of Speech Disability through Speech Envelope,H. C. Nagaraj,cs.SD,http://arxiv.org/pdf/1107.4185v1
