cs/9811020v1,1998-11-11T22:12:18Z,Digitizing Legacy Documents: A Knowledge-Base Preservation Project,Sara Tompson,cs.DL,http://arxiv.org/pdf/cs/9811020v1
cs/9812009v1,1998-12-10T13:49:57Z,Vocal Access to a Newspaper Archive: Design Issues and Preliminary   Investigation,Fabio Crestani,cs.DL,http://arxiv.org/pdf/cs/9812009v1
cs/9812016v1,1998-12-14T18:24:14Z,Making the most of electronic journals,Wendy Hall,cs.DL,http://arxiv.org/pdf/cs/9812016v1
cs/9812020v1,1998-12-22T11:49:29Z,The Computing Research Repository: Promoting the Rapid Dissemination and   Archiving of Computer Science Research,Carl Lagoze,cs.DL,http://arxiv.org/pdf/cs/9812020v1
cs/9901009v1,1999-01-20T13:01:09Z,Competition and cooperation: Libraries and publishers in the transition   to electronic scholarly journals,Andrew Odlyzko,cs.DL,http://arxiv.org/pdf/cs/9901009v1
cs/9902003v1,1999-02-02T13:41:56Z,"MyLibrary: A Model for Implementing a User-centered, Customizable   Interface to a Library's Collection of Information Resources",Eric Lease Morgan,cs.DL,http://arxiv.org/pdf/cs/9902003v1
cs/9902004v1,1999-02-02T14:14:42Z,"The Alex Catalogue, A Collection of Digital Texts with Automatic Methods   for Acquisition and Cataloging, User-Defined Typography, Cross-searching of   Indexed Content, and a Sense of Community",Eric Lease Morgan,cs.DL,http://arxiv.org/pdf/cs/9902004v1
cs/9902007v1,1999-02-05T03:15:45Z,KEA: Practical Automatic Keyphrase Extraction,Craig G. Nevill-Manning,cs.DL,http://arxiv.org/pdf/cs/9902007v1
cs/9902009v1,1999-02-05T20:52:05Z,Quality of OCR for Degraded Text Images,Kathleen Crumpton,cs.DL,http://arxiv.org/pdf/cs/9902009v1
cs/9902011v1,1999-02-07T20:03:20Z,Content-Based Book Recommending Using Learning for Text Categorization,Loriene Roy,cs.DL,http://arxiv.org/pdf/cs/9902011v1
cs/9902012v1,1999-02-07T20:06:01Z,Digital Library Technology for Locating and Accessing Scientific Data,Damien Guillaume,cs.DL,http://arxiv.org/pdf/cs/9902012v1
cs/9902013v1,1999-02-08T23:08:11Z,Use and usability in a digital library search system,Jianxin Zhao,cs.DL,http://arxiv.org/pdf/cs/9902013v1
cs/9902016v1,1999-02-09T02:17:19Z,Multimedia Description Framework (MDF) for Content Description of   Audio/Video Documents,Ye Jian,cs.DL,http://arxiv.org/pdf/cs/9902016v1
cs/9902020v1,1999-02-09T05:18:56Z,Using Query Mediators for Distributed Searching in Federated Digital   Libraries,Carl Lagoze,cs.DL,http://arxiv.org/pdf/cs/9902020v1
cs/9902022v1,1999-02-11T00:19:25Z,Semi-Automatic Indexing of Multilingual Documents,Edberto Ferneda,cs.DL,http://arxiv.org/pdf/cs/9902022v1
cs/9902023v1,1999-02-11T12:33:12Z,A New Ranking Principle for Multimedia Information Retrieval,Peter Schauble,cs.DL,http://arxiv.org/pdf/cs/9902023v1
cs/0009004v1,2000-09-13T13:02:04Z,A usage based analysis of CoRR,Stevan Harnad,cs.DL,http://arxiv.org/pdf/cs/0009004v1
cs/0101027v1,2001-01-26T00:05:04Z,Open Archives Initiative protocol development and implementation at   arXiv,Simeon Warner,cs.DL,http://arxiv.org/pdf/cs/0101027v1
cs/0106057v1,2001-06-28T23:08:20Z,Exposing and harvesting metadata using the OAI metadata harvesting   protocol: A tutorial,Simeon Warner,cs.DL,http://arxiv.org/pdf/cs/0106057v1
cs/0112017v1,2001-12-14T18:55:11Z,Using Structural Metadata to Localize Experience of Digital Content,Naomi Dushay,cs.DL,http://arxiv.org/pdf/cs/0112017v1
cs/0201025v1,2002-01-29T17:51:15Z,Core Services in the Architecture of the National Digital Library for   Science Education (NSDL),Tom Kalt,cs.DL,http://arxiv.org/pdf/cs/0201025v1
cs/0201027v1,2002-01-30T01:14:35Z,Components of an NSDL Architecture: Technical Scope and Functional Model,Greg Janee,cs.DL,http://arxiv.org/pdf/cs/0201027v1
cs/0208012v1,2002-08-07T22:42:31Z,"Online Scientific Data Curation, Publication, and Archiving",Jan vandenBerg,cs.DL,http://arxiv.org/pdf/cs/0208012v1
cs/0208039v1,2002-08-23T19:14:32Z,A Virtual Library of Technical Publications,Stephen Wolbers,cs.DL,http://arxiv.org/pdf/cs/0208039v1
cs/0210029v1,2002-10-29T23:02:21Z,Integration and interoperability accessing electronic information   resources in science and technology: the proposal of Brazilian Digital   Library,Luis Fernando Sayao,cs.DL,http://arxiv.org/pdf/cs/0210029v1
cs/0307008v1,2003-07-04T03:33:49Z,Eprints and the Open Archives Initiative,Simeon Warner,cs.DL,http://arxiv.org/pdf/cs/0307008v1
cs/0307049v1,2003-07-21T14:31:57Z,Limit groups and groups acting freely on $\bbR^n$-trees,Vincent Guirardel,cs.DL,http://arxiv.org/pdf/cs/0307049v1
cs/0401028v1,2004-01-27T10:09:54Z,Automated Resolution of Noisy Bibliographic References,Steven S. Murray,cs.DL,http://arxiv.org/pdf/cs/0401028v1
cs/0401029v1,2004-01-28T00:45:53Z,Dynamic Linking of Smart Digital Objects Based on User Navigation   Patterns,Michael L. Nelson,cs.DL,http://arxiv.org/pdf/cs/0401029v1
cs/0411077v1,2004-11-22T00:35:30Z,Transparent Format Migration of Preserved Web Content,Seth Morabito,cs.DL,http://arxiv.org/pdf/cs/0411077v1
cs/0411078v1,2004-11-22T00:22:23Z,Notes On The Design Of An Internet Adversary,Mary Baker,cs.DL,http://arxiv.org/pdf/cs/0411078v1
cs/0411091v2,2004-11-24T20:54:43Z,Principles for Digital Preservation,H. M. Gladney,cs.DL,http://arxiv.org/pdf/cs/0411091v2
cs/0411092v1,2004-11-24T21:26:13Z,Trustworthy 100-Year Digital Objects: Durable Encoding for When It's Too   Late to Ask,R. A. Lorie,cs.DL,http://arxiv.org/pdf/cs/0411092v1
cs/0412001v1,2004-12-01T13:14:51Z,EURYDICE : A platform for unified access to documents,Catherine Allauzun,cs.DL,http://arxiv.org/pdf/cs/0412001v1
cs/0501080v2,2005-01-27T19:49:11Z,An Information Network Overlay Architecture for the NSDL,Eddie Shin,cs.DL,http://arxiv.org/pdf/cs/0501080v2
cs/0501083v1,2005-01-28T18:44:23Z,Orchestrating Metadata Enhancement Services: Introducing Lenny,Gordon Paynter,cs.DL,http://arxiv.org/pdf/cs/0501083v1
cs/0502028v1,2005-02-04T22:09:14Z,"aDORe: a modular, standards-based Digital Object Repository",Thorsten Schwander,cs.DL,http://arxiv.org/pdf/cs/0502028v1
cs/0502056v2,2005-02-12T00:08:57Z,Co-Authorship Networks in the Digital Library Research Community,Herbert Van de Sompel,cs.DL,http://arxiv.org/pdf/cs/0502056v2
cs/0503007v1,2005-03-03T05:14:47Z,Toward alternative metrics of journal impact: A comparison of download   and citation data,Rick Luce,cs.DL,http://arxiv.org/pdf/cs/0503007v1
cs/0503016v2,2005-03-07T23:17:23Z,File-based storage of Digital Objects and constituent datastreams:   XMLtapes and Internet Archive ARC files,Herbert Van de Sompel,cs.DL,http://arxiv.org/pdf/cs/0503016v2
cs/0503029v1,2005-03-14T16:44:37Z,The Effect of Use and Access on Citations,Stephen S. Murray,cs.DL,http://arxiv.org/pdf/cs/0503029v1
cs/0503069v1,2005-03-24T14:38:26Z,mod_oai: An Apache Module for Metadata Harvesting,Nathan McFarland,cs.DL,http://arxiv.org/pdf/cs/0503069v1
cs/0506010v1,2005-06-03T17:15:04Z,The OAI Data-Provider Registration and Validation Service,Simeon Warner,cs.DL,http://arxiv.org/pdf/cs/0506010v1
cs/0506046v1,2005-06-12T16:36:47Z,Dictionaries merger for text expansion in question answering,Bernard Jacquemin,cs.DL,http://arxiv.org/pdf/cs/0506046v1
cs/0506049v1,2005-06-12T16:48:33Z,Exploitation de dictionnaires électroniques pour la   désambiguïsation sémantique lexicale,Frédérique Segond,cs.DL,http://arxiv.org/pdf/cs/0506049v1
cs/0509018v2,2005-09-06T19:26:08Z,Requirements for Digital Preservation Systems: A Bottom-Up Approach,Seth Morabito,cs.DL,http://arxiv.org/pdf/cs/0509018v2
cs/0509084v1,2005-09-27T19:05:39Z,Representing Digital Assets for Long-Term Preservation using MPEG-21 DID,Herbert Van de Sompel,cs.DL,http://arxiv.org/pdf/cs/0509084v1
cs/0509090v1,2005-09-28T14:57:38Z,Access Interfaces for Open Archival Information Systems based on the   OAI-PMH and the OpenURL Framework for Context-Sensitive Services,Herbert Van de Sompel,cs.DL,http://arxiv.org/pdf/cs/0509090v1
cs/0511077v1,2005-11-21T15:56:17Z,The Availability and Persistence of Web References in D-Lib Magazine,Johan Bollen,cs.DL,http://arxiv.org/pdf/cs/0511077v1
cs/0512068v1,2005-12-16T17:21:57Z,Dynamic Web File Format Transformations with Grace,Michael L. Nelson,cs.DL,http://arxiv.org/pdf/cs/0512068v1
cs/0601125v1,2006-01-30T12:26:53Z,"Metadata aggregation and ""automated digital libraries"": A retrospective   on the NSDL experience",John Saylor,cs.DL,http://arxiv.org/pdf/cs/0601125v1
cs/0602059v1,2006-02-15T22:18:38Z,D2D: Digital Archive to MPEG-21 DIDL,Michael L. Nelson,cs.DL,http://arxiv.org/pdf/cs/0602059v1
cs/0603024v1,2006-03-07T15:50:22Z,Representing Contextualized Information in the NSDL,Chris Wilper,cs.DL,http://arxiv.org/pdf/cs/0603024v1
cs/0605022v1,2006-05-05T18:16:22Z,Toward a Collection-based Metadata Maintenance Model,Jim LeBlanc,cs.DL,http://arxiv.org/pdf/cs/0605022v1
cs/0605111v1,2006-05-24T16:51:43Z,A Metadata Registry from Vocabularies UP: The NSDL Registry Project,Ryan Laundry,cs.DL,http://arxiv.org/pdf/cs/0605111v1
cs/0605113v1,2006-05-24T18:06:49Z,An Architecture for the Aggregation and Analysis of Scholarly Usage Data,Herbert Van de Sompel,cs.DL,http://arxiv.org/pdf/cs/0605113v1
