cs/9809049v1,1998-09-23T11:01:55Z,Aspects of Evolutionary Design by Computers,Peter J Bentley,cs.NE,http://arxiv.org/pdf/cs/9809049v1
cs/9812002v1,1998-12-03T09:08:03Z,Training Reinforcement Neurocontrollers Using the Polytope Algorithm,I. E. Lagaris,cs.NE,http://arxiv.org/pdf/cs/9812002v1
cs/9902025v1,1999-02-12T09:18:53Z,An Efficient Mean Field Approach to the Set Covering Problem,Bo Söderberg,cs.NE,http://arxiv.org/pdf/cs/9902025v1
cs/0110021v1,2001-10-08T11:34:34Z,Alife Model of Evolutionary Emergence of Purposeful Adaptive Behavior,Roman V. Gusarev,cs.NE,http://arxiv.org/pdf/cs/0110021v1
cs/0201024v1,2002-01-27T21:01:45Z,Design of statistical quality control procedures using genetic   algorithms,Theophanes T. Hatjimihail,cs.NE,http://arxiv.org/pdf/cs/0201024v1
cs/0210012v1,2002-10-14T09:00:23Z,Selection of future events from a time series in relation to estimations   of forecasting uncertainty,Igor B. Konovalov,cs.NE,http://arxiv.org/pdf/cs/0210012v1
cs/0212019v1,2002-12-10T15:18:33Z,"Thinking, Learning, and Autonomous Problem Solving",Joerg D. Becker,cs.NE,http://arxiv.org/pdf/cs/0212019v1
cs/0302002v1,2003-02-02T03:30:52Z,Optimizing GoTools' Search Heuristics using Genetic Algorithms,Thomas Wolf,cs.NE,http://arxiv.org/pdf/cs/0302002v1
cs/0306125v1,2003-06-24T06:28:12Z,Predicting Response-Function Results of Electrical/Mechanical Systems   Through Artificial Neural Network,Sanjay Gupta,cs.NE,http://arxiv.org/pdf/cs/0306125v1
cs/0309038v1,2003-09-22T13:05:51Z,A novel evolutionary formulation of the maximum independent set problem,L. C. D. Campos,cs.NE,http://arxiv.org/pdf/cs/0309038v1
cs/0309039v1,2003-09-23T00:53:20Z,Two novel evolutionary formulations of the graph coloring problem,J. O. do Nascimento,cs.NE,http://arxiv.org/pdf/cs/0309039v1
cs/0310009v3,2003-10-06T15:40:44Z,On Interference of Signals and Generalization in Feedforward Neural   Networks,Artur Rataj,cs.NE,http://arxiv.org/pdf/cs/0310009v3
cs/0310050v4,2003-10-27T14:27:14Z,Feedforward Neural Networks with Diffused Nonlinear Weight Functions,Artur Rataj,cs.NE,http://arxiv.org/pdf/cs/0310050v4
cs/0312047v1,2003-12-20T08:55:48Z,Mapping weblog communities,Fernando Tricas,cs.NE,http://arxiv.org/pdf/cs/0312047v1
cs/0402047v1,2004-02-19T19:37:32Z,Parameter-less Optimization with the Extended Compact Genetic Algorithm   and Iterated Local Search,Fernando G. Lobo,cs.NE,http://arxiv.org/pdf/cs/0402047v1
cs/0402049v1,2004-02-20T16:36:20Z,An architecture for massive parallelization of the compact genetic   algorithm,Hugo Martires,cs.NE,http://arxiv.org/pdf/cs/0402049v1
cs/0402050v1,2004-02-20T16:52:11Z,A philosophical essay on life and its connections with genetic   algorithms,Fernando G. Lobo,cs.NE,http://arxiv.org/pdf/cs/0402050v1
cs/0403003v1,2004-03-04T19:24:10Z,Genetic Algorithms and Quantum Computation,Ricardo N. Thess,cs.NE,http://arxiv.org/pdf/cs/0403003v1
cs/0405062v1,2004-05-18T16:19:59Z,Efficiency Enhancement of Probabilistic Model Building Genetic   Algorithms,Martin Pelikan,cs.NE,http://arxiv.org/pdf/cs/0405062v1
cs/0405063v1,2004-05-18T16:31:56Z,Let's Get Ready to Rumble: Crossover Versus Mutation Head to Head,David E. Goldberg,cs.NE,http://arxiv.org/pdf/cs/0405063v1
cs/0405064v1,2004-05-18T16:41:34Z,Designing Competent Mutation Operators via Probabilistic Model Building   of Neighborhoods,David E. Goldberg,cs.NE,http://arxiv.org/pdf/cs/0405064v1
cs/0405065v1,2004-05-18T16:55:00Z,Efficiency Enhancement of Genetic Algorithms via Building-Block-Wise   Fitness Estimation,David E. Goldberg,cs.NE,http://arxiv.org/pdf/cs/0405065v1
cs/0501005v1,2005-01-03T18:55:47Z,Portfolio selection using neural networks,Sergio Gomez,cs.NE,http://arxiv.org/pdf/cs/0501005v1
cs/0503078v1,2005-03-29T19:40:14Z,Obtaining Membership Functions from a Neuron Fuzzy System extended by   Kohonen Network,Fernando D. Sasse,cs.NE,http://arxiv.org/pdf/cs/0503078v1
cs/0504053v1,2005-04-13T13:28:15Z,A Neural-Network Technique for Recognition of Filaments in Solar Images,V. Schetinin,cs.NE,http://arxiv.org/pdf/cs/0504053v1
cs/0505003v1,2005-04-30T16:13:32Z,A New Kind of Hopfield Networks for Finding Global Optimum,Xiaofei Huang,cs.NE,http://arxiv.org/pdf/cs/0505003v1
